entry_id	hebrew	translit	pos	definition	etym_type	etym_root	xref_bdb	xref_strong	xref_aug	xref_twot
heb	מִסְדְּרוֹן	misdĕrôn	N	porch	sub		o.ak.ad	4528		1467c
hec	מַסָּה	massâ	Np	Massah			n.ds.ac	4532		
hed	מַסָּה	massâ	N	despair	sub		m.cs.ac	4531	a	1223b
hee	מַסָּה	massâ	N	test	sub		n.ds.ab	4531	b	1373a
hef	מָסָה	māsâ	V	melt	main	מסה	m.cq.aa	4529		1219
heg	מַסְוֶה	masweh	N	veil	sub		o.ap.ac	4533		1472b
heh	מְסוּכָה	mĕsûkâ	N	hedge	sub		o.as.ab	4534		1475a
hei	מַסָּח	massāḥ	N	for plucking away	single		m.cq.ag	4535		1374a
hej	מִסְחָר	misḥār	N	merchandise	sub		o.az.ae	4536		1486d
hek	מֶ֫סֶךְ	mesek	N	mixture	sub		m.cr.ab	4538		1220a
hel	מָסַךְ	māsak	V	mix	main	מסך	m.cr.aa	4537		1220
hem	מָסָךְ	māsāk	N	covering	sub		o.ba.ab	4539		1492a
hen	מְסֻכָֿה	mĕsukâ	N	that with which one is covered	sub		o.ba.ac	4540		1492a
heo	מַסֵּכָה	massēkâ	N	woven stuff	sub		n.dv.ab	4541	b	1376a
hep	מַסֵּכָה	massēkâ	N	molten metal	sub		n.du.ad	4541	a	1375c
heq	מִסְכֵּן	miskēn	A	poor	single		m.cr.ag	4542		1221
her	מִסְכְּנוֹת	miskĕnôt	N	supply	sub		o.bd.ab	4543		1494a
hes	מִסְכֵּנֻת	miskēnut	N	poverty	single		m.cr.ah	4544		1222
het	מַסֶּ֫כֶת	masseket	N	web	sub		n.dv.ac	4545		1376b
heu	מְסִלָּה	mĕsillâ	N	highway	sub		o.bo.ae	4546		1506d
hev	מַסְלוּל	maslûl	N	highway	sub		o.bo.af	4547		1506d
hew	מַסְמֵר	masmēr	N	nail	sub		o.bw.ac	4548		1518b
hex	מָסַס	māsas	V	dissolve	main	מסס	m.cs.aa	4549		1223
hey	מַסַּע	massaʿ	N	pulling up	sub		n.dz.ab	4550		1380a
hez	מַסָּע	massāʿ	N	missile	sub		n.ea.ab	4551	b	1381a
hfa	מַסָּע	massāʿ	N	quarry	sub		n.dz.ac	4551	a	1380b
hfb	מִסְעָד	misʿād	N	support	sub		o.bx.ab	4552		1525a
hfc	מִסְפֵּד	mispēd	N	wailing	sub		o.cc.ab	4553		1530a
hfd	מִסְפּוֹא	mispôʾ	N	fodder	sub		o.cb.ab	4554		1529a
hfe	מִסְפָּחָה	mispāḥâ	N	long veil	sub		o.cg.ae	4555		1534c
hff	מִסְפַּ֫חַת	mispaḥat	N	scruf	sub		o.cg.ac	4556		1534b
hfg	מִסְפָּר	mispār	Np	Mizpar. Compare			o.ck.ai	4558		
hfh	מִסְפָּר	mispār	N	number	sub		o.ck.ah	4557		1540f
hfi	מִסְפֶּרֶת	misperet	Np	Mispereth. Compare			o.ck.ai	4559		
hfj	מָסַר	māsar	V	deliver up	main	מסר	m.ct.aa	4560		1224
hfk	מֹסָר	mōsār	N	discipline	sub		j.ca.ac	4561		877b
hfl	מֹסֵרוֹת	mōsērôt	Np	Moseroth			a.ew.aj	4149	b	
hfm	מָסֹ֫רֶת	māsōret	N	bond of the covenant	sub		a.ew.ag	4562		141e
hfn	מִסַּת	missat	N	sufficiency	single		m.ct.ad	4530		1225
hfo	מִסְתּוֹר	mistôr	N	place of shelter	sub		o.cq.af	4563		1551c
hfp	מִסְתָּר	mistār	N	secret place	sub		o.cq.ag	4565		1551d
hfq	מַסְתֵּר	mastēr	N	hiding	sub		o.cq.ah	4564		1551e
hfr	מַעְבָּד	maʿbād	N	work	sub		p.ac.ar	4566		1553f
hfs	מַעֲבֶה	maʿăbeh	N	thickness	sub		p.ad.ac	4568		1554b
hft	מַעֲבָר	maʿăbār	N	ford	sub		p.ah.an	4569	a	1556h
hfu	מַעֲבָרָה	maʿăbārâ	N	ford	sub		p.ah.ao	4569	b	1556i
hfv	מַעְגָּל	maʿgāl	N	entrenchment	sub		p.al.ak	4570		1560f
hfw	מָעַד	māʿad	V	slip	main	מעד	m.cu.aa	4571		1226
hfx	מַעֲדַי	maʿăday	Np	Maadai			m.cu.ab	4572		
hfy	מַעֲדְיָה	maʿădyâ	Np	Maadiah. Compare			m.cu.ac	4573		
hfz	מַעֲדָן	maʿădān	N	dainty	sub		p.au.ak	4574		1567d
hga	מַעֲדַנּוֹת	maʿădannôt	N	bonds	sub		p.ds.ab	4575		1649a
hgb	מַעְדֵּר	maʿdēr	N	hoe	sub		p.ay.ab	4576		1571a
hgc	מֵעֶה	mēʿeh	N	internal organs	sub		m.cv.ab	4578		1227a
hgd	מָעָה	māʿâ	N	grain	sub		m.cv.ac	4579		1227b
hge	מעה	mʿh			main	מעה	m.cv.aa			1227
hgf	מָעוֹג	māʿôg	N	cake	sub		p.bb.ad	4580		1575b
hgg	מָעוֹז	māʿôz	N	place of safety	sub		p.bf.ab	4581		1578a
hgh	מָעוֹךְ	māʿôk	Np	Maoch			m.cy.ab	4582		
hgi	מָעוֹן	māʿôn	Np	Maon			p.bj.ac	4584		
hgj	מָעוֹן	māʿôn	N	dwelling	sub		p.bj.ab	4583		1581a
hgk	מְעוּנִים	mĕʿûnîm	Np	Mehunim(-s)			m.cv.ag	4586		
hgl	מְעוֹנֹתַי	mĕʿônōtay	Np	Meonothai			p.bj.ae	4587		
hgm	מָעוּף	māʿûp	N	darkness	sub		p.bl.ae	4588		1583b
hgn	מָעוֹר	māʿôr	N	nakedness	sub		p.bq.ab	4589		1588a
hgo	מעז	mʿz			main	מעז	m.cw.aa			
hgp	מַעַזְיָהוּ	maʿazyāhû	Np	Maaziah			m.cw.ab	4590		
hgq	מְעַט	mĕʿaṭ	A	a little	sub		m.cx.ab	4592		1228a
hgr	מָעַט	māʿaṭ	V	be small	main	מעט	m.cx.aa	4591		1228
hgs	מָעֹט	māʿōṭ	N	make smooth	sub		m.dm.aa	4593		1244
hgt	מַעֲטֶה	maʿăṭeh	N	wrap	sub		p.cb.ab	4594		1601a
hgu	מַעֲטָפָה	maʿăṭāpâ	N	overtunic	sub		p.cf.ab	4595		1606a
hgv	מְעִי	mĕʿî	N	ruin-heap	sub		p.bd.ae	4596		1577e
hgw	מָעַי	māʿay	Np	Maai			m.cx.ag	4597		
hgx	מְעִיל	mĕʿîl	N	robe	sub		m.cz.ac	4598		1230b
hgy	מַעְיָן	maʿyān	N	spring	sub		p.ck.at	4599		1613a
hgz	מָעַךְ	māʿak	V	press	main	מעך	m.cy.aa	4600		1229
hha	מַעֲכָה	maʿăkâ	Np	Maachah			m.cy.ac	4601		
hhb	מַעֲכָתִי	maʿăkātî	A	the Maachathites			m.cy.ae	4602		
hhc	מַ֫עַל	maʿal	N	unfaithful	sub		m.cz.ab	4604		1230a
hhd	מַ֫עַל	maʿal	D	higher part	sub		p.cs.am	4605		1624k
hhe	מָעַל	māʿal	V	act unfaithfully	main	מעל	m.cz.aa	4603		1230
hhf	מֹ֫עַל	mōʿal	N	lifting	sub		p.cs.ak	4607		1624i
hhg	מַעֲלֶה	maʿăleh	N	ascent	sub		p.cs.al	4608		1624j
hhh	מַעֲלָה	maʿălâ	N	step	sub		p.cs.ao	4609	b	1624m
hhi	מַעֲלָה	maʿălâ	N	what comes up	sub		p.cs.an	4609	a	1624l
hhj	מַעֲלֵה עַקְרַבִּים	maʿălēh ʿaqrabbîm	N	ascent	sub		p.cs.al	4610		
hhk	מַעֲלָל	maʿălāl	N	deed	sub		p.cu.af	4611		1627e
hhl	מֵעִם	mēʿim	R	from with	sub		p.dj.ab	5973	b	1640c
hhm	מַעֲמָד	maʿămād	N	office	sub		p.df.ae	4612		1637d
hhn	מׇעֳמָ֑ד	moʿŏmād	N	standing-ground	sub		p.df.af	4613		1637e
hho	מַעֲמָסָה	maʿămāsâ	N	load	sub		p.dl.ad	4614		1643a
hhp	מַעֲמַקִּים	maʿămaqqîm	N	depths	sub		p.dm.ag	4615		1644e
hhq	מַ֫עַן	maʿan	R C	purpose	sub		p.dt.aj	4616		1650g
hhr	מְעֹנָה	mĕʿōnâ	N	den	sub		p.bj.ad	4585		1581b
hhs	מַעֲנֶה	maʿăneh	N	answer	sub		p.dt.ai	4617		1650f
hht	מַעֲנָה	maʿănâ	N	place for task	sub		p.du.ac	4618		1651b
hhu	מַ֫עַץ	maʿaṣ	Np	Maaz			m.da.ab	4619		
hhv	מעץ	mʿṣ			main	מעץ	m.da.aa			
hhw	מַעֲצֵבָה	maʿăṣēbâ	N	place of pain	sub		p.ei.ag	4620		1666f
hhx	מַעֲצָד	maʿăṣād	N	axe	sub		p.ek.ab	4621		1668a
hhy	מַעְצוֹר	maʿṣôr	N	restraint	sub		p.et.ae	4622		1675d
hhz	מַעְצָר	maʿṣār	N	restraint	sub		p.et.af	4623		1675e
hia	מַעֲקֶה	maʿăqeh	N	parapet	sub		p.ex.ab	4624		1679a
hib	מַעֲקָשׁ	maʿăqāš	N	twisted	sub		p.fa.ae	4625		1684c
hic	מַעַר	maʿar	N	bare	sub		p.fi.ae	4626		1692d
hid	מַעֲרָב	maʿărāb	N	west	sub		p.ff.ad	4628		1689b
hie	מַעֲרָב	maʿărāb	N	articles of exchange	sub		p.fc.ad	4627		1686c
hif	מְעָרָה	mĕʿārâ	N	cave	sub		p.ft.ab	4631		1704a
hig	מְעָרָה	mĕʿārâ	Np	Mearah			p.ft.ab	4632		
hih	מַעֲרֶה	maʿăreh	N	bare	sub		p.fi.ae	4629		1692d
hii	מַעֲרָה	maʿărâ	N	row	single		p.fj.ae	4630		1692d
hij	מַעֲרָךְ	maʿărāk	N	arrangement	sub		p.fj.ad	4633		1694c
hik	מַעֲרָכָה	maʿărākâ	N	row	sub		p.fj.ae	4634		1694d
hil	מַעֲרֶ֫כֶת	maʿăreket	N	row	sub		p.fj.af	4635		1694e
him	מַעֲרֹם	maʿărōm	N	naked thing	sub		p.bq.ae	4636		1588d
hin	מַעֲרָצָה	maʿărāṣâ	N	awful shock	sub		p.fr.ad	4637		1702c
hio	מַעֲרָת	maʿărāt	Np	Maarath			p.fi.af	4638		
hip	מַעֲשֶׂה	maʿăśeh	N	deed	sub		p.fy.ag	4639		1708a
hiq	מַעֲשַׂי	maʿăśay	Np	Maasiai			p.fy.ah	4640		
hir	מַעֲשֵׂיָהוּ	maʿăśêāhû	Np	Maaseiah			p.fy.ah	4641		
his	מַעֲשַׁקָּה	maʿăšaqqâ	N	extortionate act	sub		p.gd.ag	4642		1713e
hit	מַעֲשֵׂר	maʿăśēr	N	tenth part	sub		p.gb.ai	4643		1711h
hiu	מֹף	mōp	Np	Memphis. Compare			m.da.av	4644		
hiv	מִפְגָּע	mipgāʿ	N	thing hit	sub		q.ag.ac	4645		1731b
hiw	מַפָּח	mappāḥ	N	breathing out	sub		n.ej.ac	4646		1390a
hix	מַפֻּחַ	mappuaḥ	N	bellows	sub		n.ej.ad	4647		1390b
hiy	מְפִיבֹשֶׁת	mĕpîbōšet	Np	Mephibosheth			t.cm.al	4648		
hiz	מֻפִּים	muppîm	Np	Muppim. Compare			m.da.az	4649		
hja	מֵפִיץ	mēpîṣ	N	scatterer	sub		q.aq.ab	4650		1745a
hjb	מֵפִיץ	mēpîṣ	N	scatterer	sub		q.aq.ab	6327	b	1745a
hjc	מַפָּל	mappāl	N	refuse	sub		n.ek.ac	4651		1392b
hjd	מִפְלָאָה	miplāʾâ	N	wondrous work	sub		q.bk.aj	4652		1768c
hje	מִפְלַגָּה	miplaggâ	N	classification	sub		q.bl.af	4653		1769d
hjf	מַפֵּלָה	mappēlâ	N	fallen	sub		n.ek.ae	4654	b	1392d
hjg	מַפָּלָה	mappālâ	N	ruin	sub		n.ek.ad	4654	a	1392c
hjh	מִפְלָט	miplāṭ	N	escape	sub		q.bo.an	4655		1774e
hji	מִפְלֶ֫צֶת	mipleṣet	N	horrid thing	sub		q.bs.ac	4656		1778b
hjj	מִפְלָשׂ	miplāś	N	swaying	sub		q.br.ad	4657		1777b
hjk	מַפֶּ֫לֶת	mappelet	N	carcass	sub		n.ek.af	4658		1392e
hjl	מִפְעָל	mipʿāl	N	work	sub		q.ce.ae	4659	a	1792c
hjm	מִפְעָלָה	mipʿālâ	N	deed	sub		q.ce.af	4659	b	1792d
hjn	מַפֵּץ	mappēṣ	N	war-club	sub		n.el.ad	4661		1394c
hjo	מַפָּץ	mappāṣ	N	shattering	sub		n.el.ac	4660		1394b
hjp	מִפְקָד	mipqād	N	muster	sub		q.co.ah	4662		1802g
hjq	מִפְקָד	mipqād	N	Miphkad	sub		q.co.ah	4663		
hjr	מִפְרָץ	miprāṣ	N	landing-place	sub		q.dj.ab	4664		1827a
hjs	מַפְרֶקֶת	mapreqet	N	neck	sub		q.dk.ad	4665		1828c
hjt	מִפְרָשׂ	miprāś	N	spreading out	sub		q.do.ab	4666		1832a
hju	מִפְשָׂעָה	mipśāʿâ	N	stepping-region	sub		q.du.ac	4667		1841b
hjv	מִפְתָּח	miptāḥ	N	opening	sub		q.ea.ai	4669		1854e
hjw	מַפְתֵּחַ	maptēaḥ	N	key	sub		q.ea.aj	4668		1854f
hjx	מִפְתָּן	miptān	N	threshold	sub		q.ed.ac	4670		1858b
hjy	מֵץ	mēṣ	N	squeezer	sub		m.bw.ab	4160		1192a
hjz	מָצָא	māṣāʾ	V	attain to	main	מצא	m.db.aa	4672		1231
hka	מַצָּב	maṣṣāb	N	standing-place	sub		n.ep.ae	4673		1398c
hkb	מֻצָּב	muṣṣāb	N	palisade	sub		n.ep.af	4674		1398d,1398e
hkc	מִצָּבָה	miṣṣābâ	N	guard	sub		n.ep.ah	4675		1398f
hkd	מַצֵּבָה	maṣṣēbâ	N	pillar	sub		n.ep.ai	4676		1398g
hke	מְצֹבָיָה	mĕṣōbāyâ	N	Metsobajah	single		m.db.ad	4677		
hkf	מַצֶּבֶת	maṣṣebet	N	pillar	sub		n.ep.ai	4678		1398g
hkg	מְצָד	mĕṣād	N	fastness	sub		r.ax.ad	4679		1885c
hkh	מַצָּה	maṣṣâ	N	strife	sub		n.er.ab	4683		1400a
hki	מַצָּה	maṣṣâ	N	unleavened bread			m.de.ab	4682		
hkj	מָצָה	māṣâ	V	drain	main	מצה	m.dc.aa	4680		1232
hkk	מֹצָה	mōṣâ	Np	Mozah			m.dc.ad	4681		
hkl	מַצְהָלָה	maṣhālâ	N	neighing	sub		r.at.ab	4684		1881a
hkm	מָצוֹד	māṣôd	N	siege-works	sub		r.ax.ae	4685	a	1885d
hkn	מָצוֹד	māṣôd	N	hunting implement	sub		r.ax.af	4685	b	1885e
hko	מְצוֹדָה	mĕṣôdâ	N	net	sub		r.ax.ag	4685	c	1885f
hkp	מְצוֹדָה	mĕṣôdâ	N	fastness	sub		r.ax.ai	4685	d	1885h
hkq	מְצוּדָה	mĕṣûdâ	N	net	sub		r.ax.ah	4686	a	1885g
hkr	מְצוּדָה	mĕṣûdâ	N	fastness	sub		r.ax.aj	4686	b	1885i
hks	מִצְוָה	miṣwâ	N	commandment	sub		r.az.ac	4687		1887b
hkt	מְצוֹלָה	mĕṣôlâ	N	depth	sub		r.bb.ac	4688		1889b
hku	מָצוֹק	māṣôq	N	straitness	sub		r.bh.ae	4689		1895d
hkv	מָצוּק	māṣûq	N	molten support	sub		r.bi.ab	4690		1896a
hkw	מְצוּקָה	mĕṣûqâ	N	narrowness	sub		r.bh.af	4691		1895e
hkx	מָצוֹר	māṣôr	N	siege-enclosure	sub		r.bk.ab	4692		1898a
hky	מָצוֹר	māṣôr	Np	besieged places	sub		m.df.ac	4693		1235
hkz	מְצוּרָה	mĕṣûrâ	N	siege-works	sub		r.bk.ac	4694		1898b
hla	מַצּוּת	maṣṣût	N	quarrel	sub		n.er.ac	4695		1400b
hlb	מֵ֫צַח	mēṣaḥ	N	brow	sub		m.dd.ab	4696		1233a
hlc	מצח	mṣḥ			main	מצח	m.dd.aa			1233
hld	מִצְחָה	miṣḥâ	N	greave	sub		m.dd.ac	4697		1233b
hle	מְצִלָּה	mĕṣillâ	N	bell	sub		r.ca.af	4698		1919e
hlf	מְצֻלָה	mĕṣulâ	N	the basin	sub		r.bb.ad	4699		1889c
hlg	מְצִלְתַּיִם	mĕṣiltayim	N	cymbals	sub		r.ca.ag	4700		1919f
hlh	מִצְנֶ֫פֶת	miṣnepet	N	turban	sub		r.cu.ad	4701		1940c
hli	מַצָּע	maṣṣāʿ	N	couch	sub		j.ct.ad	4702		896c
hlj	מִצְעָד	miṣʿād	N	step	sub		r.cx.ad	4703		1943d
hlk	מִצְּעִירָה	miṣṣĕʿîrâ	N	little	sub		r.dd.ac	4704		1948c
hll	מִצְעָר	miṣʿār	N	a small thing	sub		r.dd.ah	4705		1948c
hlm	מִצְעָר	miṣʿār	Np	Mizar			r.dd.ai	4706		
hln	מִצְפֶּה	miṣpeh	Np	Mizpeh			r.df.ah	4708		
hlo	מִצְפֶּה	miṣpeh	N	observatory	sub		r.df.ag	4707		1950b
hlp	מִצְפָּה	miṣpâ	Np	Mitspah			r.df.ai	4709		
hlq	מַצְפּוֹן	maṣpôn	N	hidden treasure	sub		r.di.ah	4710		1953d
hlr	מָצַץ	māṣaṣ	V	drain out	main	מצץ	m.de.aa	4711		1234
hls	מֵצַר	mēṣar	N	straits	sub		r.dz.ag	4712		1973f
hlt	מצר	mṣr			main	מצר	m.df.aa			
hlu	מִצְרִי	miṣrî	Ag	Egyptian			m.df.ad	4713		
hlv	מִצְרַ֫יִם	miṣrayim	Np	Egypt	sub		m.df.ab	4714		1235
hlw	מַצְרֵף	maṣrēp	N	crucible	sub		r.dy.ad	4715		1972b
hlx	מַק	maq	N	decay	sub		m.dg.ab	4716		1237a
hly	מַקָּבָה	maqqābâ	N	hammer	sub		n.fa.ae	4717		1409c
hlz	מַקֶּ֫בֶת	maqqebet	N	hammer	sub		n.fa.ae	4718	a	1409c
hma	מַקֶּבֶת	maqqebet	N	hole	sub		n.fa.af	4718	b	1409d
hmb	מַקֵּדָה	maqqēdâ	Np	Makkedah			m.df.aj	4719		
hmc	מִקְדָּשׁ	miqdāš	N	sacred place	sub		s.an.ah	4720		1990f
hmd	מַקְהֵל	maqhēl	N	assembly	sub		s.ap.ag	4721		1991d
hme	מַקְהֵלֹת	maqhēlōt	Np	Makheloth			s.ap.ah	4722		
hmf	מִקְוֶה	miqweh	N	hope	sub		s.aq.ae	4723	b	1994c
hmg	מִקְוֶה	miqweh	N	collection	sub		s.ar.ab	4723	c	1995a
hmh	מִקְוָה	miqwâ	N	reservoir	sub		s.ar.ac	4724		1995a
hmi	מָקוֹם	māqôm	N	standing-place	sub		s.av.am	4725		1999h
hmj	מָקוֹר	māqôr	N	spring	sub		s.az.ab	4726		2004a
hmk	מִקָּח	miqqāḥ	N	a taking	sub		l.bx.ag	4727		1124e
hml	מַקָּחָה	maqqāḥâ	N	ware	sub		l.bx.ah	4728		1124f
hmm	מִקְטָר	miqṭār	N	place of sacrificial smoke	sub		s.bg.ah	4729		2011d
hmn	מֻקְטָר	muqṭār	N	incense	sub		s.bg.ai	6999	b	2011e
hmo	מְקַטֵרָה	mĕqaṭērâ	N	incense-altar	sub		s.bg.ak	6999	c	2011g
hmp	מִקְטֶ֫רֶת	miqṭeret	N	censer	sub		s.bg.aj	4730		2011f
hmq	מַקֵּל	maqqēl	N	rod	single		m.df.ar	4731		1236
hmr	מִקְלוֹת	miqlôt	Np	Mikloth			m.df.as	4732		
hms	מִקְלָט	miqlāṭ	N	refuge	sub		s.bp.ab	4733		2026a
hmt	מִקְלַ֫עַת	miqlaʿat	N	carving	sub		s.bu.ab	4734		2031a
hmu	מִקְנֶה	miqneh	N	cattle	sub		s.cb.ac	4735		2039b
hmv	מִקְנָה	miqnâ	N	purchase	sub		s.cb.ad	4736		2039c
hmw	מִקְנֵיָ֫הוּ	miqnêāhû	Np	Mikneiah			s.cb.ae	4737		
hmx	מִקְסָם	miqsām	N	divination	sub		s.cf.ad	4738		2044b
hmy	מָקַץ	māqaṣ	Np	Makaz			m.df.az	4739		
hmz	מִקְצֹעַ	miqṣōaʿ	N	place of corner-structure	sub		s.cs.ab	4740		2057a
hna	מְקֻצְעָה	mĕquṣʿâ	N	place of corner-structure	sub		s.cs.ab	4742		2057a
hnb	מַקְצֻעָה	maqṣuʿâ	N	scraping tool	sub		s.cr.ad	4741		2056b
hnc	מָקַק	māqaq	V	decay	main	מקק	m.dg.aa	4743		1237
hnd	מִקְרָא	miqrāʾ	N	convocation	sub		s.cy.af	4744		2063d
hne	מְקֵרָה	mĕqērâ	N	coolness	sub		s.dk.ae	4747		2077d
hnf	מְקָרֶה	mĕqāreh	N	beam-work	sub		s.dc.ag	4746		2068f
hng	מִקְרֶה	miqreh	N	accident	sub		s.dc.ad	4745		2068c
hnh	מִקְשֶׁה	miqšeh	N	turner’s work	sub		s.dt.ab	4748		2086a
hni	מִקְשָׁה	miqšâ	N	hammered work	sub		s.dt.ac	4749		2086b
hnj	מִקְשָׁה	miqšâ	N	place	sub		s.dq.ac	4750		2083b
hnk	מַר	mar	N	drop	sub		m.dr.ab	4752		1249a
hnl	מַר	mar	A	bitter	sub		m.dq.ab	4751		1248a
hnm	מֹר	mōr	N	myrrh	sub		m.dq.ac	4753		1248b
hnn	מָרָא	mārāʾ	Np	Mara			m.dq.ab	4755		
hno	מָרָא	mārāʾ	V	beat	main	מרא	m.dh.aa	4754		1238
hnp	מרא	mrʾ			main	מרא	m.di.aa			1239
hnq	מַרְאֶה	marʾeh	N	sight	sub		t.ab.am	4758		2095i
hnr	מַרְאָה	marʾâ	N	mirror	sub		t.ab.al	4759	b	2095h
hns	מַרְאָה	marʾâ	N	vision	sub		t.ab.ak	4759	a	2095g
hnt	מֻרְאָה	murʾâ	N	crop	sub		m.di.ac	4760		1239b
hnu	מְרַאֲשָׁוֹת	mĕraʾăšāwōt	N	place at the head	sub		t.ad.ai	4761		2097f
hnv	מְרַאֲשָׁוֹת	mĕraʾăšāwōt	N	place at the head	sub		t.ad.ai	4763		2097f
hnw	מֵרָב	mērāb	Np	Merab			m.di.ak	4764		
hnx	מַרְבָד	marbād	N	spread	sub		t.ah.ab	4765		2102a
hny	מִרְבָּה	mirbâ	N	much	sub		t.ai.ad	4767		2103c
hnz	מַרְבֶה	marbeh	N	increasing	sub		t.ai.ac	4766		2103b
hoa	מַרְבִּית	marbît	N	increase	sub		t.ai.ae	4768		2103d
hob	מַרְבֵּץ	marbēṣ	N	reclining place	sub		t.an.ac	4769		2109b
hoc	מַרְבֵּק	marbēq	N	stall	sub		t.ao.ab	4770		2110a
hod	מַרְגּוֹעַ	margôaʿ	N	rest	sub		t.av.ac	4771		2117b
hoe	מַרְגְּלוֹת	margĕlôt	N	place of the feet	sub		t.ar.ae	4772		2113c
hof	מַרְגֵּמָה	margēmâ	N	sling	sub		t.as.ac	4773		2114b
hog	מַרְגֵּעָה	margēʿâ	N	rest	sub		t.av.ad	4774		2117c
hoh	מֶ֫רֶד	mered	N	rebellion	sub		m.dj.ab	4777		1240a
hoi	מֶ֫רֶד	mered	Np	Mered			m.dj.ac	4778		
hoj	מָרַד	mārad	V	rebel	main	מרד	m.dj.aa	4775		1240
hok	מַרְדּוּת	mardût	N	rebellion	sub		m.dj.ad	4780		1240b
hol	מְרֹדָךְ	mĕrōdāk	Np	Merodach. Compare	single		m.dj.ae	4781		1241
hom	מְרֹדַךְ בַּלְאֲדָן	mĕrōdak balʾădān	Np	Merodach-baladan. Compare			m.dj.af	4757		
hon	מׇרְדֳּכַי	mordŏkay	Np	Mordecai			m.dj.ag	4782		
hoo	מֻרְדָּף	murdāp	N	persecution	sub		t.bc.ab	4783		2124a
hop	מָרָה	mārâ	Np	Marah			m.dq.ae	4785		
hoq	מָרָה	mārâ	V	be contentious	main	מרה	m.dk.aa	4784		1242
hor	מֹרָה	mōrâ	N	bitterness of spirit	sub		m.dq.ag	4786		1248d
hos	מׇרָּה	morrâ	N	bitterness	sub		m.dq.af	4787		1248c
hot	מָרוֹד	mārôd	N	restlessness	sub		t.bi.ab	4788		2129a
hou	מֵרוֹז	mērôz	Np	Meroz			a.fq.ae	4789		
hov	מְרוֹחַ	mĕrôaḥ	N	rub	single		m.dk.ah	4790		
how	מֵרוֹם	mērôm	Np	Merom			m.dk.aj	4792		
hox	מָרוֹם	mārôm	N	height	sub		t.bm.ar	4791		2133h
hoy	מֵרוֹץ	mērôṣ	N	running	sub		t.bq.ab	4793		2137a
hoz	מְרוּצָה	mĕrûṣâ	N	running	sub		t.bq.ac	4794		2137b
hpa	מְרוּצָה	mĕrûṣâ	N	crushing	sub		t.ej.ac	4835		2212b
hpb	מָרוּק	mārûq	N	a scraping	sub		m.do.ab	4795		1246a
hpc	מָרוֹת	mārôt	Np	Maroth			m.dk.ao	4796		
hpd	מִרְזַח	mirzaḥ	N	cry	sub		t.bt.ab	4797		2140a
hpe	מַרְזֵחַ	marzēaḥ	N	cry	sub		t.bt.ab	4798		2140a
hpf	מָרַח	māraḥ	V	rub	main	מרח	m.dl.aa	4799		1243
hpg	מֶרְחָב	merḥāb	N	broad	sub		t.bw.ak	4800		2143e
hph	מֶרְחָק	merḥāq	N	distant place	sub		t.cf.ad	4801		2151c
hpi	מַרְחֶ֫שֶׁת	marḥešet	N	stew-pan	sub		t.cg.ab	4802		2152a
hpj	מָרַט	māraṭ	V	make smooth	main	מרט	m.dm.aa	4803		1244
hpk	מְרִי	mĕrî	N	rebellion	sub		m.dk.ab	4805		1242a
hpl	מְרִי בַעַל	mĕrî baʿal	Np	Meri-baal. Compare			t.cm.al	4810		
hpm	מְרִיא	mĕrîʾ	N	fatling	sub		m.di.ab	4806		1239a
hpn	מְרִיב בַּ֫עַל	mĕrîb baʿal	Np	Merib-baal. Compare			t.cm.al	4807		
hpo	מְרִיבָה	mĕrîbâ	Np	Meribah			t.cm.ai	4809		
hpp	מְרִיבָה	mĕrîbâ	N	strife	sub		t.cm.ah	4808		2159c
hpq	מְרָיָה	mĕrāyâ	Np	Meraiah. Compare			m.dm.ae	4811		
hpr	מֹרִיָּה	mōrîyâ	Np	Moriah			m.dm.af	4179		
hps	מְרָיוֹת	mĕrāyôt	Np	Meraioth			m.dm.ag	4812		
hpt	מִרְיָם	miryām	Np	Miriam			m.dm.ah	4813		
hpu	מְרִירוּת	mĕrîrût	N	bitterness	sub		m.dq.al	4814		1248i
hpv	מְרִירִי	mĕrîrî	A	bitter	sub		m.dq.ak	4815		1248h
hpw	מֹ֫רֶךְ	mōrek	N	softness	sub		t.cr.ad	4816		2164c
hpx	מֶרְכָּב	merkāb	N	chariot	sub		t.cq.ah	4817		2163e
hpy	מֶרְכָּבָה	merkābâ	N	chariot	sub		t.cq.ai	4818		2163f
hpz	מַרְכֹּ֫לֶת	markōlet	N	place of trade	sub		t.cs.ae	4819		2165c
hqa	מִרְמָה	mirmâ	Np	Mirma			m.dm.an	4821		
hqb	מִרְמָה	mirmâ	N	deceit	sub		t.cw.ac	4820		2169b
hqc	מְרֵמוֹת	mĕrēmôt	Np	Meremoth			m.dm.ao	4822		
hqd	מִרְמָס	mirmās	N	trampling-place	sub		t.db.ab	4823		2176a
hqe	מֵרֹנֹתִי	mērōnōtî	A	the Merothonite			m.dm.aq	4824		
hqf	מֶ֫רֶס	meres	Np	Meres			m.dm.ar	4825		
hqg	מַרְסְנָא	marsĕnāʾ	Np	Marsena			m.dm.as	4826		
hqh	מֵרֵעַ	mērēaʿ	N	friend	sub		t.dl.al	4828		2186f
hqi	מֵרַע	mēraʿ	V	be evil	sub		t.dq.af	4827		2191
hqj	מִרְעֶה	mirʿeh	N	pasturage	sub		t.dk.ae	4829		2185b
hqk	מַרְעִית	marʿît	N	pasturing	sub		t.dk.af	4830		2185c
